ID,starttime,endtime,age,profile_gender,profile_socialgrade_cie,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,ethnicity_new,ethnicity_rc,Weight,RUK1,RUK2,RUK2_1,RUK2_2,RUK2_3,RUK2_4,RUK2_5,RUK3,RUK3_1,RUK3_2,RUK3_3,RUK4
862,11/08/2022,11/08/2022,47,1,4,6,2, ,2,1,1,1.432214902,3,1,2,2,2,3,2,1,3,3,3,1
863,11/07/2022,11/07/2022,60,2,2,1,1,2,1,1,1,0.662235822,2,1,1,3,2,1,1,1,4,1,1,3
864,11/07/2022,11/07/2022,53,1,5,1,1,6,2,1,1,0.730240893,3,1,1,2,3,1,1,1,4,3,3,3
865,11/07/2022,11/07/2022,46,2,3,3,1,2,1,1,1,0.412520273,2,1,1,2,1,1,1,1,3,3,3,3
866,11/07/2022,11/07/2022,46,2,6,4,1,99,4,1,1,0.585677622,3,1,1,1,1,1,1,1,4,4,3,3
867,11/08/2022,11/08/2022,23,2,5,11,2, ,3,1,1,1.429137691,2,1,2,2,3,3,2,1,4,1,3,3
868,11/08/2022,11/08/2022,44,1,3,10,2, ,3,1,1,1.676831492,3,1,1,3,1,3,1,1,5,5,5,3
869,11/07/2022,11/07/2022,39,2,3,8,2, ,3,4,1,0.982627468,2,1,2,2,3,3,2,1,4,3,4,3
870,11/07/2022,11/07/2022,39,2,3,7,2, ,3,4,1,1.658526367,3,1,3,4,2,3,3,1,4,3,1,4
871,11/07/2022,11/07/2022,69,1,2,2,1,6,2,1,1,0.576214576,3,1,1,3,1,1,1,1,3,3,3,3
872,11/07/2022,11/07/2022,27,2,3,2,1,2,1,1,1,0.791317403,1,1,3,1,3,3,2,1,4,1,4,3
873,11/07/2022,11/07/2022,61,2,3,1,1,1,2,1,1,0.818472505,3,1,2,3,1,1,1,1,5,4,5,3
874,11/07/2022,11/07/2022,35,1,3,2,1,1,2,1,1,1.566589704,3,1,3,3,1,1,1,1,3,3,3,3
875,11/07/2022,11/07/2022,59,2,3,6,1,2,1,1,1,0.925173279,3,1,3,3,4,2,4,1,4,4,4,3
876,11/07/2022,11/07/2022,40,1,2,2,1,2,1,1,1,0.594207853,2,1,2,3,1,2,1,1,2,2,3,2
877,11/07/2022,11/07/2022,39,1,3,7,1,2,1,1,1,1.589494994,2,1,2,2,1,1,1,1,5,5,5,3
878,11/07/2022,11/07/2022,44,1,3,8,2, ,2,1,1,0.564216819,4,1,2,2,1,1,1,1,4,4,4,3
879,11/07/2022,11/07/2022,55,1,3,2,1,1,2,1,1,1.188287606,2,1,2,2,1,2,1,1,3,3,3,3
880,11/07/2022,11/07/2022,55,2,3,6,1,99,4,1,1,1.638286682,2,1,2,2,2,3,2,1,4,2,2,3
881,11/07/2022,11/07/2022,67,2,5,9,1,1,2,1,1,0.826784122,3,1,2,1,1,1,1,1,5,5,5,3
882,11/07/2022,11/07/2022,55,2,4,6,2, ,3,1,1,1.997399107,2,1,2,3,1,2,1,1,3,3,3,4
883,11/08/2022,11/08/2022,44,1,3,5,2, ,3,1,1,1.839321436,3,1,2,2,2,2,2,1,3,3,3,3
884,11/07/2022,11/07/2022,33,2,3,8,1,2,1,1,1,0.774626145,2,1,1,3,2,3,2,1,3,1,1,3
885,11/07/2022,11/07/2022,59,2,3,8,1,7,1,1,1,0.860594835,3,1,2,3,2,2,2,1,4,2,3,3
886,11/07/2022,11/07/2022,76,1,3,2,1,1,2,1,1,0.804074186,3,1,3,3,1,2,2,1,2,2,3,3
887,11/08/2022,11/08/2022,66,2,6,8,2, ,2,1,1,1.233457683,2,1,2,3,3,2,2,1,3,3,4,3
888,11/07/2022,11/07/2022,44,2,1,8,1,2,1,1,1,0.729826745,2,1,2,2,1,3,1,1,4,2,5,3
889,11/07/2022,11/07/2022,43,2,4,8,1,99,3,16,2,1.198019399,1,1,2,2,2,3,2,1,4,4,4,3
890,11/07/2022,11/07/2022,39,2,2,2,2, ,3,4,1,1.070887029,3,1,2,3,1,1,2,1,2,3,3,4
891,11/07/2022,11/07/2022,38,2,2,11,1,2,1,1,1,1.005206722,2,1,3,3,1,1,2,1,4,2,5,3
892,11/07/2022,11/07/2022,48,2,3,8,1,1,2,9,2,0.515033696,4,1,3,2,1,2,1,1,5,4,5,3
893,11/07/2022,11/07/2022,27,2,3,7,1,1,3,1,1,1.731767208,2,1,2,3,3,2,3,1,3,2,1,3
894,11/07/2022,11/07/2022,73,2,1,5,1,1,2,1,1,0.821888167,3,1,1,2,1,1,1,1,3,3,4,4
895,11/07/2022,11/07/2022,69,2,3,10,2, ,2,1,1,0.602190755,4,1,1,3,2,2,1,1,4,4,4,4
896,11/07/2022,11/07/2022,74,2,6,9,1,3,1,1,1,0.75544207,2,1,1,3,2,3,2,1,3,3,3,3
897,11/07/2022,11/07/2022,67,2,5,9,2, ,1,1,1,0.524885863,3,1,2,3,2,2,2,1,3,3,3,3
898,11/07/2022,11/07/2022,72,2,4,5,1,1,1,1,1,0.942297169,3,1,1,2,1,1,1,1,5,3,5,2
899,11/07/2022,11/07/2022,57,2,4,9,1,3,1,1,1,0.97939263,3,1,2,3,1,1,2,1,5,5,5,3
900,11/08/2022,11/08/2022,42,1,4,11,2, ,1,1,1,1.114505817,4,1,3,2,1,2,1,1,2,3,4,3
901,11/07/2022,11/07/2022,27,2,2,9,1,1,2,1,1,0.932537137,4,1,1,2,1,1,2,1,4,4,4,3
902,11/07/2022,11/07/2022,49,2,4,4,2, ,3,1,1,1.466787214,2,1,1,3,1,1,1,1,3,3,4,3
903,11/07/2022,11/07/2022,62,1,2,5,1,3,1,1,1,0.792386871,3,1,2,3,1,2,1,1,3,3,3,3
904,11/07/2022,11/07/2022,57,2,4,2,1,1,2,1,1,0.999715658,2,1,1,1,1,2,1,1,4,3,4,4
905,11/07/2022,11/08/2022,33,2,2,2,1,1,1,1,1,0.627769149,3,1,2,3,2,2,2,1,4,2,2,3
906,11/08/2022,11/08/2022,67,1,4,9,2, ,3,1,1,1.96226147,5,1,2,2,1,2,1,1,3,3,3,3
907,11/07/2022,11/07/2022,34,2,1,9,1,2,1,1,1,0.729826745,2,1,1,3,2,1,2,1,3,2,2,3
908,11/07/2022,11/07/2022,73,2,2,5,1,2,1,1,1,0.650509522,2,1,2,3,3,2,2,1,3,2,2,3
909,11/07/2022,11/07/2022,82,1,3,3,1,1,2,1,1,0.804074186,3,1,2,3,1,1,3,1,4,4,3,2
910,11/07/2022,11/07/2022,55,2,1,5,1,1,1,4,1,1.057228832,3,1,2,3,1,3,3,1,4,4,4,3
911,11/08/2022,11/08/2022,45,1,5,7,2, ,3,19, ,4.901958671,5,1,4,4,4,4,4,1,3,3,3,4
912,11/07/2022,11/07/2022,34,2,6,2,2, ,3,13,2,1.152045709,2,1,2,2,3,3,3,1,4,5,5,3
913,11/07/2022,11/07/2022,68,2,4,9,1,1,2,1,1,0.994519728,2,1,2,3,1,2,1,1,3,3,3,3
914,11/07/2022,11/07/2022,55,2,5,4,1,1,2,1,1,0.952956705,2,1,2,3,3,3,2,1,4,4,4,3
915,11/07/2022,11/07/2022,42,1,3,8,1,1,2,1,1,0.787410335,3,1,2,2,1,3,1,1,3,3,3,3
916,11/07/2022,11/07/2022,20,2,3,10,2, ,3,1,1,0.733762123,3,1,4,4,1,4,4,1,3,3,4,3
917,11/07/2022,11/07/2022,43,2,6,10,2, ,2,4,1,0.739248362,4,1,2,3,3,1,2,1,3,3,3,2
918,11/07/2022,11/07/2022,28,2,4,9,1,2,1,1,1,0.944424189,3,1,3,3,2,1,3,1,2,1,2,3
919,11/07/2022,11/07/2022,51,1,5,8,1,1,2,1,1,1.01037904,3,1,3,2,1,1,1,1,5,3,5,3
920,11/07/2022,11/07/2022,40,1,2,4,1,2,1,1,1,1.2075948,1,1,2,2,2,2,2,1,5,2,3,3
921,11/07/2022,11/07/2022,37,2,3,4,1,1,2,1,1,0.778824092,3,1,2,2,1,2,2,1,3,3,3,3
922,11/07/2022,11/07/2022,30,2,3,11,1,99,1,1,1,0.439636848,2,1,1,3,1,1,1,1,4,2,2,3
923,11/07/2022,11/07/2022,62,1,3,8,1,3,1,1,1,0.909164026,2,1,2,3,2,1,2,1,2,2,2,3
924,11/07/2022,11/07/2022,29,2,2,6,1,2,1,1,1,0.729826745,2,1,3,2,2,3,2,1,3,1,2,3
925,11/07/2022,11/07/2022,42,1,4,8,1,1,2,1,1,0.958249524,3,1,2,2,2,3,2,1,4,4,4,3
926,11/07/2022,11/07/2022,70,1,4,1,2, ,3,1,1,1.090176465,2,1,3,1,1,1,1,1,5,4,5,3
927,11/07/2022,11/07/2022,46,1,4,9,1,1,2,1,1,0.960010673,4,1,3,2,2,2,3,1,3,3,3,4
928,11/07/2022,11/07/2022,71,2,3,5,1,1,2,1,1,0.872338629,3,1,2,2,1,2,1,1,4,3,4,3
929,11/07/2022,11/07/2022,69,2,3,8,1,1,2,1,1,0.815715006,3,1,2,3,1,3,1,1,4,3,2,3
930,11/07/2022,11/07/2022,46,2,4,2,1,2,2,1,1,1.181896988,2,1,2,2,3,3,3,1,4,2,4,3
931,11/07/2022,11/07/2022,61,2,4,4,2, ,3,1,1,2.503826975,2,1,1,1,1,1,1,1,3,3,3,4
932,11/07/2022,11/07/2022,48,1,4,1,1,2,1,1,1,0.768928069,2,1,3,2,3,3,3,1,2,2,5,3
933,11/07/2022,11/07/2022,50,2,2,9,1,98,1,1,1,0.810823558,2,1,2,3,2,1,2,1,5,1,2,3
934,11/07/2022,11/07/2022,46,1,4,5,1,2,2,1,1,0.918825971,3,1,2,3,1,2,1,1,5,3,5,3
935,11/07/2022,11/07/2022,64,1,6,4,1,2,2,1,1,0.967033523,2,1,2,3,3,2,2,1,3,3,3,3
936,11/07/2022,11/07/2022,56,2,3,11,1,1,2,1,1,1.652998885,3,1,1,1,1,1,1,1,3,3,3,2
937,11/07/2022,11/07/2022,47,1,4,9,1,3,1,1,1,1.683808002,3,1,2,3,1,2,1,1,3,2,2,3
938,11/07/2022,11/07/2022,62,1,5,9,2, ,3,1,1,0.921312152,3,1,3,1,1,1,1,1,5,5,5,3
939,11/07/2022,11/07/2022,29,2,3,4,2, ,2,1,1,0.417060909,3,1,2,2,1,3,2,1,4,2,3,2
940,11/07/2022,11/07/2022,23,2,2,9,1,2,3,1,1,0.91975723,5,1,1,2,1,1,1,1,4,2,2,3
941,11/07/2022,11/07/2022,44,2,2,4,1,2,1,1,1,0.580775023,2,1,1,2,3,2,3,1,4,2,5,3
942,11/07/2022,11/07/2022,58,2,4,3,1,2,2,1,1,1.302945396,2,1,1,2,1,1,1,1,5,1,4,3
943,11/07/2022,11/07/2022,51,1,3,8,1,1,2,1,1,0.996851927,3,1,3,3,2,1,1,1,3,3,2,4
944,11/07/2022,11/07/2022,53,1,2,11,1,2,1,1,1,1.166511968,2,1,2,3,1,2,2,1,3,2,3,3
945,11/08/2022,11/08/2022,69,1,6,9,1,1,1,1,1,0.69923931,3,1,1,3,2,3,2,1,3,3,3,2
946,11/07/2022,11/07/2022,64,1,6,3,1,3,1,1,1,0.904333693,2,1,2,2,1,1,2,1,2,3,4,3
947,11/07/2022,11/07/2022,74,1,5,5,1,1,2,1,1,0.844004296,2,1,2,2,2,2,2,1,2,2,2,3
948,11/07/2022,11/08/2022,48,1,4,9,2, ,2,1,1,1.208835795,3,1,1,1,1,2,1,1,4,4,4,3
949,11/07/2022,11/07/2022,61,1,6,2,1,2,2,1,1,0.838954166,2,1,1,1,1,1,1,1,3,3,3,3
950,11/07/2022,11/07/2022,65,1,5,2,1,2,2,1,1,0.713476753,2,1,2,3,3,3,3,1,4,2,4,3
951,11/07/2022,11/07/2022,72,2,3,4,1,1,3,1,1,1.20862222,3,1,4,4,4,4,4,1,4,3,3,3
952,11/07/2022,11/07/2022,71,2,2,8,1,3,1,1,1,0.700934869,2,1,2,3,1,1,1,1,2,2,3,3
953,11/07/2022,11/07/2022,56,2,3,2,2, ,2,1,1,0.656937959,5,1,2,2,2,2,2,1,3,3,3,4
954,11/07/2022,11/07/2022,49,1,3,6,1,2,1,4,1,0.615116391,2,1,2,1,3,3,3,1,2,2,5,3
955,11/07/2022,11/07/2022,67,1,4,8,1,1,2,1,1,0.947592972,3,1,1,3,4,3,1,1,2,3,3,4
956,11/07/2022,11/07/2022,63,2,2,5,1,3,1,1,1,0.630026653,2,1,1,2,1,1,1,1,4,3,2,3
957,11/07/2022,11/07/2022,66,2,3,7,1,1,2,1,1,1.030110897,3,1,2,2,1,1,2,1,3,3,3,3
958,11/07/2022,11/07/2022,51,2,5,8,1,2,2,1,1,0.709629706,2,1,2,3,1,2,2,1,4,3,3,3
959,11/07/2022,11/07/2022,28,2,2,7,1,2,1,1,1,0.978857048,2,1,3,3,2,3,2,1,3,1,4,3
960,11/07/2022,11/07/2022,38,2,2,8,1,2,1,1,1,0.728487871,2,1,2,2,2,2,2,1,5,1,2,3
961,11/07/2022,11/07/2022,33,2,1,8,1,3,1,1,1,0.852069805,3,1,2,2,1,1,2,1,4,3,2,3
962,11/07/2022,11/07/2022,68,2,3,8,1,1,2,1,1,0.81421857,4,1,1,3,1,2,2,1,3,3,3,3
963,11/07/2022,11/07/2022,40,2,4,9,2, ,3,4,1,0.881491365,2,1,2,3,4,2,1,1,4,3,3,3
964,11/07/2022,11/07/2022,30,2,1,2,1,2,1,1,1,0.745552688,3,1,3,2,3,2,2,1,4,2,2,3
965,11/07/2022,11/07/2022,43,1,5,11,1,7,1,1,1,0.846647207,2,1,3,2,1,1,1,1,5,5,5,3
966,11/07/2022,11/07/2022,74,1,3,3,1,3,1,1,1,0.604849098,2,1,2,2,2,2,1,1,3,3,3,2
967,11/07/2022,11/07/2022,46,2,5,6,1,1,2,1,1,0.522022616,3,1,3,3,1,3,1,1,3,3,5,3
968,11/07/2022,11/07/2022,47,2,6,2,1,2,1,1,1,0.591229443,3,1,4,4,1,1,2,1,3,5,5,3
969,11/07/2022,11/07/2022,72,2,5,6,1,1,1,1,1,0.732520796,2,1,2,2,1,1,3,1,3,3,3,3
970,11/07/2022,11/07/2022,66,2,2,11,1,4,1,1,1,0.691867117,2,1,2,2,2,1,1,1,4,3,3,3
971,11/07/2022,11/07/2022,31,2,3,10,1,2,1,1,1,0.756747167,1,1,2,3,3,3,3,1,4,1,1,3
972,11/07/2022,11/07/2022,21,2,3,2,2, ,3,10,2,0.823818822,5,1,4,4,4,4,4,1,3,3,3,4
973,11/07/2022,11/07/2022,47,2,6,8,1,2,1,1,1,0.785137692,3,1,2,3,2,1,1,1,4,2,1,3
974,11/07/2022,11/07/2022,43,2,4,8,1,3,2,1,1,0.915690869,2,1,2,2,3,3,3,1,4,4,5,3
975,11/08/2022,11/08/2022,70,2,3,8,1,1,1,1,1,0.722713693,4,1,2,3,1,2,1,1,4,3,3,2
976,11/07/2022,11/07/2022,19,1,2,10,2, ,3,1,1,1.234153703,3,1,2,2,2,1,2,1,3,3,2,3
977,11/07/2022,11/07/2022,31,2,3,6,1,1,2,1,1,2.060751965,5,1,2,3,3,2,2,1,4,3,2,3
978,11/07/2022,11/07/2022,54,1,3,8,1,3,1,1,1,1.047572087,2,1,2,2,2,2,2,1,3,3,3,3
979,11/07/2022,11/07/2022,29,2,4,8,1,1,1,1,1,0.786675285,5,1,2,3,2,2,2,1,4,2,3,4
980,11/07/2022,11/07/2022,27,2,2,8,1,1,2,1,1,0.932537137,3,1,2,2,2,2,2,1,5,5,3,4
981,11/07/2022,11/07/2022,37,2,2,7,1,2,1,12,2,0.978857048,3,1,2,3,2,3,2,1,3,3,3,3
982,11/07/2022,11/07/2022,37,2,2,7,1,98,2,4,1,0.708889854,3,1,1,3,2,1,2,1,3,4,2,3
983,11/07/2022,11/07/2022,48,1,3,7,1,2,1,1,1,1.589494994,5,1,2,3,1,1,1,1,3,3,3,3
984,11/07/2022,11/07/2022,20,2,3,9,1,2,3,1,1,0.877981703,2,1,2,2,2,2,2,1,5,2,5,3
985,11/07/2022,11/07/2022,59,2,1,3,1,3,1,1,1,0.642252383,2,1,1,3,1,1,2,1,3,2,4,3
986,11/07/2022,11/07/2022,36,1,5,11,1,98,1,1,1,0.926533368,3,1,1,4,1,1,2,1,4,4,5,3
987,11/07/2022,11/07/2022,50,2,3,6,1,3,1,1,1,1.080136102,2,1,1,3,1,2,1,1,5,3,3,3
988,11/07/2022,11/07/2022,54,2,6,7,1,1,2,1,1,1.014498733,3,1,3,2,2,3,2,1,4,3,3,3
989,11/07/2022,11/07/2022,40,1,2,2,2, ,1,10,2,1.134268384,3,1,3,4,2,4,4,1,5,5,5,4
990,11/07/2022,11/07/2022,54,2,3,10,1,2,1,1,1,0.905480668,2,1,3,3,1,3,1,1,3,1,4,3
991,11/07/2022,11/07/2022,55,2,3,10,1,7,2,1,1,0.874304117,2,1,1,2,1,2,2,1,4,3,4,3
992,11/07/2022,11/07/2022,62,2,1,9,1,3,1,1,1,1.017667968,2,1,2,3,1,1,2,1,3,2,3,3
993,11/08/2022,11/08/2022,66,2,5,2,2, ,3,1,1,1.976773268,2,1,1,2,1,1,1,1,4,4,4,3
994,11/07/2022,11/07/2022,29,1,4,9,1,1,2,1,1,0.958249524,3,1,2,3,2,2,1,1,3,3,3,3
995,11/07/2022,11/07/2022,43,2,3,11,1,4,1,1,1,0.654412959,2,1,2,2,2,1,1,1,3,1,3,3
996,11/07/2022,11/07/2022,49,2,1,8,1,1,2,1,1,0.686152022,3,1,2,3,2,3,2,1,4,2,3,3
997,11/07/2022,11/07/2022,38,2,5,9,2, ,2,1,1,0.778791936,2,1,2,3,1,1,2,1,4,3,4,3
998,11/08/2022,11/08/2022,75,2,3,6,1,1,1,1,1,0.722713693,3,1,3,2,2,2,2,1,3,3,3,4
999,11/07/2022,11/07/2022,79,2,2,5,2, ,1,1,1,0.551388556,2,1,2,3,1,2,2,1,4,3,3,4
1000,11/07/2022,11/07/2022,34,1,2,10,1,2,1,1,1,1.088800955,4,1,3,3,1,1,2,1,5,5,3,3
1001,11/07/2022,11/07/2022,35,1,2,3,1,1,1,1,1,0.678747675,5,1,3,2,1,2,4,1,5,3,5,3
1002,11/07/2022,11/07/2022,33,2,4,10,1,2,1,1,1,0.922626139,2,1,2,2,2,2,2,1,3,3,3,3
1003,11/07/2022,11/07/2022,45,1,5,11,1,99,2,1,1,0.543786368,2,1,2,3,2,3,2,1,3,3,3,3
1004,11/07/2022,11/07/2022,50,2,4,8,1,2,2,1,1,0.853597358,2,1,3,3,3,3,3,1,4,3,4,3
1005,11/07/2022,11/07/2022,50,2,4,5,1,2,1,1,1,0.908934994,1,1,2,4,2,3,2,1,2,2,2,3
1006,11/07/2022,11/07/2022,50,2,3,4,2, ,2,1,1,0.641824286,2,1,1,1,1,1,1,1,4,4,4,3
1007,11/08/2022,11/08/2022,49,1,5,2,1,1,2,1,1,1.450943024,3,1,2,1,1,1,1,1,3,3,3,3
1008,11/07/2022,11/07/2022,69,2,3,10,1,2,2,1,1,0.703919363,2,1,2,3,1,2,1,1,5,3,5,3
1009,11/07/2022,11/07/2022,58,1,3,8,1,1,2,1,1,0.913913911,3,1,2,3,1,1,1,1,4,4,4,3
1010,11/07/2022,11/07/2022,27,2,4,3,2, ,3,1,1,1.385769459,2,1,4,3,4,2,1,1,4,3,3,3
1011,11/07/2022,11/07/2022,38,2,6,4,1,2,1,1,1,0.849140923,2,1,1,2,1,1,2,1,5,3,5,3
1012,11/07/2022,11/07/2022,67,1,4,3,1,1,2,1,1,2.044823036,3,1,2,2,1,1,1,1,2,3,4,3
1013,11/07/2022,11/07/2022,79,2,3,6,1,1,2,1,1,0.815715006,3,1,2,3,1,1,1,1,3,3,3,3
1014,11/07/2022,11/07/2022,61,2,1,6,2, ,1,1,1,0.707082053,3,1,1,1,1,1,1,1,4,4,4,2
1015,11/07/2022,11/07/2022,73,2,2,2,1,1,2,1,1,0.793629615,2,1,3,3,1,2,2,1,5,2,3,3
1016,11/07/2022,11/07/2022,69,2,5,7,1,1,2,2,1,1.044089328,2,1,2,2,1,1,1,1,2,5,5,3
1017,11/07/2022,11/07/2022,42,1,3,2,1,2,1,1,1,0.630682476,2,1,2,2,3,1,3,1,1,2,1,3
1018,11/07/2022,11/07/2022,21,2,6,5,1,2,3,1,1,0.964207564,2,1,4,4,4,3,3,1,3,3,3,3
1019,11/07/2022,11/07/2022,43,1,3,2,1,2,1,1,1,1.212873986,2,1,3,2,3,3,2,1,1,2,1,3
1020,11/07/2022,11/07/2022,68,2,6,11,1,2,2,1,1,1.007745793,4,1,2,2,1,1,2,1,3,3,3,3
1021,11/07/2022,11/07/2022,31,2,4,3,1,2,1,9,2,0.502944713,2,1,2,2,1,2,1,1,4,4,4,3
1022,11/07/2022,11/07/2022,34,2,3,6,1,1,2,1,1,1.072316165,5,1,2,2,2,3,2,1,3,3,3,4
1023,11/07/2022,11/07/2022,72,1,3,3,1,1,2,1,1,0.804074186,3,1,2,3,2,2,2,1,3,3,3,3
1024,11/07/2022,11/07/2022,29,2,2,9,1,2,1,1,1,0.729826745,2,1,2,4,2,3,2,1,3,2,4,3
1025,11/07/2022,11/07/2022,51,2,4,9,1,99,3,1,1,1.064138557,3,1,2,3,1,3,2,1,3,3,3,3
1026,11/07/2022,11/07/2022,55,1,3,2,1,2,1,1,1,0.796971621,2,1,2,3,1,2,2,1,2,2,4,3
1027,11/07/2022,11/07/2022,26,1,3,8,1,1,1,1,1,1.341633393,3,1,2,2,2,3,2,1,2,3,3,2
1028,11/07/2022,11/07/2022,35,2,6,4,1,2,2,1,1,0.499627713,2,1,4,4,4,4,4,1,5,3,5,4
1029,11/07/2022,11/07/2022,25,2,2,1,1,2,3,1,1,0.859424321,2,1,1,1,1,1,2,1,4,3,4,3
1030,11/08/2022,11/08/2022,24,2,5,3,2, ,3,1,1,1.738491596,2,1,1,3,3,2,1,1,4,3,4,2
1031,11/07/2022,11/07/2022,22,2,3,7,1,3,3,1,1,1.183928249,2,1,3,2,3,3,3,1,4,2,2,3
1032,11/07/2022,11/07/2022,59,1,2,5,1,1,2,1,1,1.155178652,3,1,2,3,1,1,1,1,5,5,5,3
1033,11/08/2022,11/08/2022,38,1,6,11,2, ,3,5,2,0.753414173,4,1,4,4,4,4,4,1,3,3,3,4
1034,11/07/2022,11/07/2022,48,2,3,10,1,99,2,1,1,1.119374904,2,1,4,4,4,4,4,1,3,3,3,4
1035,11/07/2022,11/07/2022,44,2,4,6,1,99,2,1,1,0.864685907,3,1,1,3,1,1,1,1,4,3,4,3
1036,11/07/2022,11/07/2022,41,1,3,3,2, ,3,1,1,0.904229419,2,1,3,1,1,1,1,1,2,2,2,3
1037,11/07/2022,11/07/2022,29,2,3,2,2, ,4,10,2,1.741235274,3,1,2,2,2,2,2,1,3,4,3,3
1038,11/07/2022,11/07/2022,33,2,2,8,1,3,1,1,1,0.625794782,3,1,2,3,1,1,1,1,4,3,3,3
1039,11/07/2022,11/07/2022,50,1,5,8,2, ,2,19, ,0.664968893,3,1,2,2,2,2,2,1,5,5,5,3
1040,11/07/2022,11/07/2022,43,2,3,8,1,1,2,1,1,0.515033696,2,1,3,3,3,4,3,1,4,4,4,3
1041,11/07/2022,11/07/2022,44,2,5,5,2, ,3,1,1,0.585677622,5,1,4,4,4,4,4,1,3,3,3,3
1042,11/07/2022,11/07/2022,40,2,3,4,1,2,1,1,1,0.839312217,3,1,2,3,3,3,3,1,4,3,4,3
1043,11/07/2022,11/07/2022,42,1,2,4,2, ,3,1,1,1.462663347,2,1,2,3,1,1,1,1,3,3,3,3
1044,11/07/2022,11/07/2022,57,2,3,2,99, ,4,1,1,1.89503413,1,1,2,2,1,1,1,1,3,3,3,3
1045,11/07/2022,11/07/2022,35,2,6,5,1,2,3,18,2,1.441249598,1,1,2,2,2,2,2,1,3,3,3,3
1046,11/07/2022,11/07/2022,38,2,4,6,1,98,1,1,1,1.181243297,2,1,1,1,2,2,2,1,4,4,4,3
1047,11/07/2022,11/07/2022,41,1,3,4,1,1,2,1,1,1.479769584,3,1,2,1,1,3,1,1,5,5,5,3
1048,11/07/2022,11/07/2022,28,2,3,8,1,2,1,1,1,0.568917004,2,1,2,3,1,2,1,1,3,2,4,3
1049,11/07/2022,11/07/2022,39,2,4,4,1,1,2,1,1,0.949542325,3,1,1,2,1,2,2,1,3,3,3,3
1050,11/07/2022,11/07/2022,66,2,2,11,1,4,1,1,1,0.69059788,1,1,3,2,3,3,3,1,5,3,4,3
1051,11/07/2022,11/07/2022,47,2,2,9,1,1,2,1,1,0.485247455,4,1,2,2,2,2,1,1,1,2,1,2
1052,11/07/2022,11/07/2022,41,2,4,9,2, ,1,1,1,0.563690121,5,1,3,3,3,3,3,1,5,1,2,3
1053,11/07/2022,11/07/2022,34,1,2,11,2, ,3,4,1,1.346829595,2,1,3,3,1,2,1,1,2,5,5,3
1054,11/07/2022,11/07/2022,41,1,3,5,1,3,1,1,1,1.277570936,2,1,2,2,1,2,1,1,3,3,3,3
1055,11/07/2022,11/07/2022,46,2,5,4,1,1,2,1,1,0.789392604,3,1,2,2,2,2,2,1,5,5,3,3
1056,11/07/2022,11/07/2022,42,2,6,11,2, ,1,1,1,0.445602646,2,1,1,2,3,3,1,1,3,3,3,3
1057,11/07/2022,11/07/2022,60,2,5,7,1,1,2,1,1,1.014498733,2,1,2,2,3,2,3,1,3,3,4,3
1058,11/07/2022,11/07/2022,56,1,6,9,1,1,2,1,1,1.01037904,4,1,3,1,1,2,1,1,3,3,3,3
1059,11/07/2022,11/07/2022,46,2,1,8,2, ,3,17,2,0.925798607,2,1,2,2,2,2,3,1,3,2,2,3
1060,11/07/2022,11/07/2022,19,2,5,9,2, ,3,1,1,0.721868765,2,1,3,3,2,3,3,1,4,1,3,3
1061,11/07/2022,11/07/2022,53,2,1,7,1,1,1,1,1,1.248440575,2,1,3,2,2,2,1,1,3,4,2,3
1062,11/07/2022,11/07/2022,30,2,2,7,1,7,1,1,1,0.628067891,2,1,2,2,1,1,1,1,5,1,4,3
1063,11/07/2022,11/07/2022,52,1,1,8,1,1,2,1,1,0.937477443,3,1,1,3,1,1,1,1,4,4,4,3
1064,11/07/2022,11/07/2022,52,2,4,7,2, ,3,4,1,1.79940577,4,1,3,4,4,3,3,1,3,3,3,3
1065,11/07/2022,11/07/2022,76,2,6,9,1,1,2,1,1,0.826784122,2,1,2,3,1,1,3,1,3,4,4,3
1066,11/07/2022,11/07/2022,38,2,4,8,2, ,3,4,1,0.87987426,2,1,2,2,1,1,2,1,4,5,5,3
1067,11/08/2022,11/08/2022,68,2,6,1,2, ,3,1,1,1.976773268,2,1,2,2,2,3,3,1,4,5,5,3
1068,11/07/2022,11/07/2022,34,2,3,8,2, ,3,13,2,0.982627468,2,1,2,2,2,3,2,1,3,3,4,3
1069,11/07/2022,11/07/2022,62,2,1,1,1,1,2,1,1,0.855366536,4,1,2,2,1,3,2,1,3,4,4,3
1070,11/07/2022,11/07/2022,25,2,4,3,2, ,3,1,1,1.501327107,3,1,2,2,1,2,2,1,3,3,3,3
1071,11/07/2022,11/07/2022,49,2,4,7,1,1,2,1,1,0.792968843,3,1,1,2,1,1,1,1,4,3,4,2
1072,11/07/2022,11/07/2022,49,2,4,8,1,7,1,1,1,0.869147667,3,1,2,2,2,3,3,1,5,5,5,3
1073,11/07/2022,11/07/2022,32,2,3,1,2, ,3,4,1,0.836315694,2,1,2,3,2,3,2,1,4,1,2,3
1074,11/07/2022,11/07/2022,58,2,6,11,1,2,2,1,1,1.46311827,3,1,3,2,4,2,1,1,3,3,3,3
1075,11/07/2022,11/07/2022,33,2,5,6,1,1,2,1,1,0.738153019,3,1,2,3,2,2,2,1,5,2,5,3
